; Effective Area Spectral Curve for GOES-16 SUVI FM1
; This file contains the all the components used in the
; computation of the effective area(lam):
; EA(lam) = PM(lam) * SM(lam) * EntFilt(lam) * FW1(lam) * ...
;           FW2(lam) * QE(lam) * Geom_Area
; Degradation due to contamination is not included
;
; File Generated 12-Apr-2019
;-------------------------------------------------------
; Geometric Area = 19.362316 cm^2
; EA_ThinOpen(131.2A) = 7.802481e-01 > 4.280000e-02
; Wavelength[A]	EA_Thin/Open[cm^2]	EA_Thin/Thin[cm^2]	EA_Thick/Open[cm^2]
37	4.7719E-14	7.9598E-16	3.69126E-16
37.1	4.9850E-14	8.43807E-16	3.88464E-16
37.2	5.2060E-14	8.94147E-16	4.08671E-16
37.3	5.4324E-14	9.46649E-16	4.29564E-16
37.4	5.6641E-14	1.00133E-15	4.5114E-16
37.5	5.9041E-14	1.05879E-15	4.73654E-16
37.6	6.2228E-14	1.1319E-15	5.02802E-16
37.7	6.5556E-14	1.20938E-15	5.33466E-16
37.8	6.9480E-14	1.29987E-15	5.69407E-16
37.9	7.3956E-14	1.40197E-15	6.10126E-16
38	7.8047E-14	1.49324E-15	6.46888E-16
38.1	8.2792E-14	1.59862E-15	6.89402E-16
38.2	8.7741E-14	1.70971E-15	7.33993E-16
38.3	9.2801E-14	1.82479E-15	7.79892E-16
38.4	9.7968E-14	1.94389E-15	8.27085E-16
38.5	1.0185E-13	2.0243E-15	8.60608E-16
38.6	1.0409E-13	2.05929E-15	8.77563E-16
38.7	1.0632E-13	2.09375E-15	8.94367E-16
38.8	1.0848E-13	2.12653E-15	9.1053E-16
38.9	1.1058E-13	2.1577E-15	9.2607E-16
39	1.1268E-13	2.18851E-15	9.41508E-16
39.1	1.1502E-13	2.22358E-15	9.5886E-16
39.2	1.1735E-13	2.25823E-15	9.76106E-16
39.3	1.1993E-13	2.29734E-15	9.95348E-16
39.4	1.2277E-13	2.34097E-15	1.01664E-15
39.5	1.2560E-13	2.38405E-15	1.03778E-15
39.6	1.2878E-13	2.43323E-15	1.06167E-15
39.7	1.3229E-13	2.49139E-15	1.0889E-15
39.8	1.3594E-13	2.55166E-15	1.11716E-15
39.9	1.3973E-13	2.61415E-15	1.14647E-15
40	1.4353E-13	2.67662E-15	1.17586E-15
40.1	1.4779E-13	2.74687E-15	1.20878E-15
40.2	1.5231E-13	2.82386E-15	1.24427E-15
40.3	1.5891E-13	2.95331E-15	1.29983E-15
40.4	1.6620E-13	3.09618E-15	1.36117E-15
40.5	1.7367E-13	3.24306E-15	1.42413E-15
40.6	1.8313E-13	3.42783E-15	1.50358E-15
40.7	1.9289E-13	3.61913E-15	1.58568E-15
40.8	2.0353E-13	3.82772E-15	1.6752E-15
40.9	2.1512E-13	4.05523E-15	1.7728E-15
41	2.2707E-13	4.29069E-15	1.87364E-15
41.1	2.4114E-13	4.56721E-15	1.99218E-15
41.2	2.5567E-13	4.85367E-15	2.11481E-15
41.3	2.7224E-13	5.18022E-15	2.2546E-15
41.4	2.9100E-13	5.55009E-15	2.41293E-15
41.5	3.1044E-13	5.93431E-15	2.57718E-15
41.6	3.3472E-13	6.41294E-15	2.78204E-15
41.7	3.6000E-13	6.91331E-15	2.99585E-15
41.8	3.8970E-13	7.50066E-15	3.24688E-15
41.9	4.2422E-13	8.18342E-15	3.53867E-15
42	4.6035E-13	8.90041E-15	3.8446E-15
42.1	5.0195E-13	9.65543E-15	4.18165E-15
42.2	5.4450E-13	1.04174E-14	4.52417E-15
42.3	5.9731E-13	1.13664E-14	4.94994E-15
42.4	6.6137E-13	1.25176E-14	5.4664E-15
42.5	7.2782E-13	1.37012E-14	5.99979E-15
42.6	8.2599E-13	1.54656E-14	6.79119E-15
42.7	9.2856E-13	1.7288E-14	7.61341E-15
42.8	1.0612E-12	1.96438E-14	8.67628E-15
42.9	1.2281E-12	2.26034E-14	1.00129E-14
43	1.4048E-12	2.57083E-14	1.14218E-14
43.1	1.6945E-12	3.08324E-14	1.37384E-14
43.2	2.0069E-12	3.63082E-14	1.62259E-14
43.3	2.4539E-12	4.41432E-14	1.97852E-14
43.4	3.0646E-12	5.48155E-14	2.46404E-14
43.5	3.7339E-12	6.64062E-14	2.99381E-14
43.6	5.1350E-12	9.08043E-14	4.10571E-14
43.7	7.0552E-12	1.2695E-13	5.62531E-14
43.8	4.2296E-11	7.56829E-13	3.363E-13
43.9	1.9034E-10	3.3869E-12	1.5092E-12
44	4.5544E-10	8.06444E-12	3.60241E-12
44.1	1.2538E-09	2.20921E-11	9.89279E-12
44.2	2.9580E-09	5.18663E-11	2.32829E-11
44.3	4.0626E-09	7.08883E-11	3.19002E-11
44.4	3.0967E-09	5.37704E-11	2.42564E-11
44.5	1.5104E-09	2.60989E-11	1.18023E-11
44.6	6.5670E-10	1.13108E-11	5.12325E-12
44.7	3.1354E-10	5.39446E-12	2.44477E-12
44.8	1.5343E-10	2.63679E-12	1.19567E-12
44.9	8.1568E-11	1.4003E-12	6.35325E-13
45	5.1199E-11	8.78001E-13	3.98577E-13
45.1	3.2969E-11	5.64759E-13	2.5652E-13
45.2	2.1788E-11	3.7282E-13	1.69432E-13
45.3	1.6101E-11	2.75205E-13	1.25138E-13
45.4	1.1893E-11	2.0306E-13	9.23843E-14
45.5	8.2038E-12	1.39923E-13	6.36944E-14
45.6	6.5754E-12	1.12028E-13	5.10244E-14
